Text|Label
На душе неспокойно, и хочется посмотреть триллер про няню, которая слышит детский плач из закрытой комнаты, но когда открывает дверь — там пусто.|7
Ищу кино, где романтика не кричит, а шепчет: через музыку, через паузы в диалогах, через моменты, когда достаточно просто взять за руку.|0
Мечтаю о сюжете, где герой должен пронести запрещенный предмет через таможню, и каждый взгляд офицера кажется подозрительным, а пот льется градом.|7
Ищу историю, где герой — бухгалтер, который находит ошибки в отчетах мафии, и решает шантажировать босса, не понимая, с кем связался.|4
Ищу кино, где герои влюбляются не во внешность, а в душу: в то, как человек мыслит, чувствует, и как он относится к миру и к ним, и именно это внутреннее сходство, это родство душ, становится основой их глубокой и искренней связи, которая выдерживает любые испытания времени и обстоятельств.|0
Ищу фильм, где герой пытается сделать сюрприз мужу, приготовив ужин, но сжигает кухню, и они едят пиццу на пепелище, романтично освещенном пожарными машинами.|3
Настроение требует фильма про мужчину, который потерял руку на производстве, но не подал в суд, а изобрёл новый станок, который предотвращает такие травмы, и теперь на всех заводах стоят его станки, и он говорит: «Я не хотел денег, я хотел, чтобы никто больше не пострадал».|9
Хочется сюжета, где романтика — это не побег от проблем, а способ найти силы решать их, потому что есть ради кого стараться, меняться и становиться лучше с каждым днём, и это стремление объединяет героев ещё сильнее.|0
Хочется истории про парикмахера, который случайно стрижет клиента под ноль, пока тот спал, и теперь пытается придумать оправдание, рисуя на его голове узоры маркером.|3
Ищу кино про то, как беженец из Сирии открывает ресторан в Германии и получает звезду Мишлен, и он говорит: «Я приехал с одним чемоданом, но с целым миром рецептов в голове».|9
Мечтаю о сюжете, где любовь проявляется в готовности слушать: не перебивать, не судить, а просто быть рядом, когда человеку нужно выговориться, и это молчаливое присутствие говорит больше любых слов.|0
Мечтаю о сюжете, где герои теряют дом из-за пожара или стихийного бедствия, и вместе с домом они теряют часть своей identity, вынужденные начинать все с нуля в чужом месте.|2
Хочется истории, в которой романтика переплетается с ростом: герои не только влюбляются, но и становятся лучше, вдохновляя друг друга на новые высоты, и это взаимное вдохновение, эта поддержка мечтаний, становится двигателем их отношений, ведущим их вперёд.|0
Хочется кино про следователя, который использует гипноз, чтобы восстановить память свидетеля, но воспоминания оказываются ложными, внушенными самим преступником.|4
Нужен фильм про то, как 80-летняя бабушка учится водить машину, чтобы возить внуков в школу, и она сдаёт экзамен с первого раза, и инспектор говорит: «Вы дадите фору любому молодому».|9
Хочется истории про ребенка, выросшего в зоне боевых действий, чье детство украдено войной, и его попытки сохранить человечность в мире, где правит насилие.|5
Мечтаю о фильме, где группа путешественников находит вход в центр земли, и там они находят цивилизацию, которая не знает войны, и они учатся у них миру, и возвращаются на поверхность, чтобы научить людей жить без оружия, и через сто лет войны прекращаются, и вход в центр земли закрывают, чтобы никто не нарушил покой тех, кто живёт в гармонии.|10
Ищу кино про то, как бывший наркоман становится психологом и помогает другим избавиться от зависимости, и он говорит: «Я знаю все лазейки, потому что сам через них прошёл».|9
Хочется истории про восхождение на гору Килиманджаро, где пожилой профессор идёт на вершину, чтобы доказать своим студентам, что возраст — не помеха, и на полпути у него отказывают ноги, и студенты несут его на себе до самой вершины, потому что они поняли, что профессор учил их не только науке, но и человечности.|11
Мечтаю о сюжете, где герой находит приложение для перевода с кошачьего, и узнает, что его кот критикует его выбор одежды и музыку, которую он слушает.|3
Хочется фильма, в котором герой находит старую карту звездного неба, и расположение звезд на ней не совпадает с современным, указывая на то, что карта составлена тысячи лет назад или из будущего.|1
Хочется сюжета, где расследование касается серии самоубийств, и психолог находит общую черту у жертв: все они посещали один и тот же сайт или форум, где их программировали на этот шаг.|1
Ищу фильм, где расследование убийства приводит детектива в мир аукционов, где редкие вещи продаются за миллионы, а за кулисами решаются судьбы людей.|4
Хочется фильма, в котором любовь — это не идеальная сказка, а реальная история о том, как два человека учатся быть вместе, ошибаясь и исправляясь, и именно этот путь, со всеми его ошибками и уроками, делает их чувства настоящими и ценными, потому что они прошли через испытания и стали сильнее.|0
Мечтаю о фильме, в котором команда космонавтов терпит крушение на неизведанной планете, и они должны пройти через джунгли из гигантских растений, где каждый шаг может стать последним, и в процессе они находят не инопланетную цивилизацию, а следы древней земной экспедиции, которая пропала сто лет назад, и понимают, что они не одни, но и не те, за кого себя принимают.|11
Ищу кино про то, как обычный булочник печёт хлеб, который делает людей добрее, и его хлеб раскупают за минуту, и он становится богатым, но потом понимает, что хлеб не делает людей добрее, он просто даёт им надежду, и он продолжает печь хлеб бесплатно, потому что надежда не должна продаваться.|10
Настроение такое, что хочется чего-то про эвакуацию раненых, где медики и санитары проявляют чудеса храбрости, вынося бойцов из-под огня, часто ценой собственной жизни.|5
Мечтаю о сюжете, где любовь проверяется расстоянием и временем, и герои постепенно отдаляются друг от друга, пока связь не обрывается тихо и незаметно, оставляя шрам на сердце.|2
Мечтаю о фильме, где обычный сапожник чинит не только обувь, но и судьбы, и он перешивает ботинки, и судьба человека меняется, но однажды он перешивает ботинки и случайно меняет судьбу мира, и наступает апокалипсис, и сапожник плачет, потому что хотел как лучше.|10
Настроение такое, что хочется чего-то легкого и динамичного, про археолога, который разгадывает тайны древних цивилизаций, убегая от ловушек и конкурентов.|11
Хочется истории про военнопленного, который отказывается сотрудничать с врагом, несмотря на пытки, и становится символом несгибаемости духа для других заключенных.|5
Мечтаю о сюжете, где герой пытается выучить иностранный язык за неделю до поездки, и его попытки говорить приводят к тому, что он случайно оскорбляет местных жителей или заказывает не то.|3
Мечтаю о сюжете про студента-первокурсника, который впервые живет отдельно от родителей, учится готовить, стирать и планировать бюджет, совершая милые ошибки.|6
Мечтаю о сюжете, где герои бегут от вулканического извержения, и лава течет быстрее, чем они могут бежать, заставляя искать обходные пути.|7
Мечтаю о фильме, где обычный пастух играет на свирели, и его музыка усмиряет зверей, и однажды он играет для льва, и лев ложится у его ног, и пастух садится на льва и едет в город, и люди сначала боятся, а потом понимают, что этот пастух — посланник богов, и избирают его королём.|10
Мечтаю о фильме, где в мире, где книги запрещены, подросток находит подпольную библиотеку, и он начинает читать, и книги открывают ему глаза, и он становится лидером восстания, и они побеждают, и первый закон нового мира — «Каждый имеет право читать».|10
На душе хочется движения, и хочется посмотреть приключения про курьера, доставляющего важный пакет через зону конфликтов или дикие территории, полный погонь.|11
Хочется истории про дайвера, у которого запутался трос или закончился воздух на глубине, и ему нужно всплыть, соблюдая декомпрессию, чтобы не погибнуть.|7
Мечтаю о фильме, где герой путешествует по Транссибирской магистрали, и в каждом городе его ждёт новое испытание, а в конце пути он понимает, что искал не приключения, а себя того, кем был десять лет назад.|11
Хочется кино про учителя, который пытается ввести модные методики обучения, но дети используют их против него, превращая уроки в импровизированный театр абсурда.|3
Нужна история о том, как в мире, где драконы и люди живут в мире, рождается дракон, который не умеет летать, и его изгоняют, и он идёт к людям, и люди смеются над ним, но потом приходит враг, и дракон не может улететь, но может защитить, и он сражается и погибает, и его хоронят как героя.|10
Хочется фильма про мошенников-неудачников, которые планируют идеальное ограбление, но из-за своей глупости и невезения грабят сами себя или попадаются на детских ловушках.|3
Ищу кино про то, как обычный гончар лепит из глины сосуд, который может хранить не воду, а время, и он собирает в него всё время, которое потерял впустую, и когда сосуд наполняется, он становится молодым и проживает свою жизнь заново, но уже осмысленно.|10
Мечтаю о сюжете, где прокурор сталкивается с судьей, который манипулирует присяжными, и прокурор должен найти способ доказать это, не нарушив этику.|4
Хочется фильма, в котором любовь — это не только поцелуи, но и готовность ждать, прощать, и быть рядом, даже когда всё идёт не по плану.|0
Хочется кино про человека, который увлекается фотографией, и его поиски красивых кадров в обыденных местах, замечая детали, скрытые от глаз других.|6
Ищу кино про военную разведку, анализирующую аэрофотоснимки, и обнаружение скрытых объектов, которые меняют ход кампании.|5
Хочется сюжета, где чувства раскрываются через поступки: не громкие слова, а готовность быть рядом, когда это действительно важно, и не оставлять в трудную минуту, даже если самому непросто.|0
Хочется сюжета, где человек должен переплыть залив с акулами, спасаясь от преследования, и кровь в воде привлекает хищников.|7
Хочется кино про офисных сотрудников, которые организуют тайного Санту на Новый год, и интрига вокруг подарков, создающая праздничное настроение.|6
Хочется истории про подростка, который взламывает школьную систему оценок, но случайно открывает доступ к секретным файлам учителей, и попадает в серьезные неприятности.|4
Хочется фильма про хакера, который взламывает систему безопасности здания, чтобы спасти друга, но понимает, что попал в цифровую ловушку, из которой нет выхода.|7
Настроение такое, что хочется чего-то про морскую блокаду, где жители города голодают, но не сдаются, и моряки пробивают коридоры для доставки продовольствия под обстрелом.|5
Хочется истории про подростка, которого вербуют в уличную банду, и он быстро понимает, что выйти из неё живым практически невозможно, и единственный путь — стать лидером.|4
Ищу кино про то, как в городе появляется детский рисунок на стенах — нарисованный человечек с чёрными глазами, и каждый, кто видит этот рисунок, начинает рисовать его повсюду, а потом исчезает, и полиция находит их через неделю нарисованными на асфальте в позе этого человечка.|8
Хочется сюжета, где обычный повар случайно готовит блюдо, которое дарует бессмертие, и теперь за ним охотятся все бессмертные мира, чтобы узнать рецепт, а он просто хочет вернуться к своей семье и готовить обычную еду.|10
Мечтаю о фильме, где герои любят друг друга, но обстоятельства (война, болезнь, социальные барьеры) не позволяют им быть вместе, и их любовь остается вечной, но несчастной.|2
Ищу кино про восхождение на Нангапарбат, где альпинист встречает на склоне другого альпиниста, который застрял на высоте и не может двигаться, и он должен выбрать: попытаться спасти его, зная, что это почти наверняка убьёт их обоих, или оставить его умирать и продолжать восхождение, которое было целью всей его жизни.|11
Настроение такое, что хочется чего-то про человека, который видит, как его друг тонет в быстрой реке, и бросается на помощь, рискуя быть утянутым самим.|7
Хочется фильма, в котором есть место и смеху, и слезам, но в итоге остаётся ощущение, что любовь — это самый важный выбор, который можно сделать.|0
Хочется фильма про тренера, который взял самую слабую школьную команду и сделал из неё чемпионов штата, научив детей дисциплине и вере в себя.|9
Мечтаю о сюжете про демона, который вселяется в игрушку ребенка, и родители списывают странности на фантазию, пока игрушка не начинает нападать физически.|8
Мечтаю о фильме, где старый шахтёр ведёт молодого геолога в заброшенную шахту, где когда-то работал его отец, и там, на глубине, они находят не руду, а старую кирку с инициалами отца, и геолог понимает, что шахтёр пришёл сюда не за деньгами, а чтобы попрощаться с отцом, которого похоронили под обвалом, и он оставляет кирку в шахте, потому что это единственное, что у него осталось от отца.|11
Настроение такое, что хочется включить историю о том, как два одиночества встретились и поняли, что вместе им теплее, спокойнее, интереснее.|0
Хочется кино про пожарного, который входит в горящий дом, чтобы спасти ребенка, но потолок начинает обрушаться, отрезая путь назад.|7
Настроение такое, что хочется чего-то про контрабанду оружия, где герой перевозит груз через границу, и на каждом шагу его подстерегают проверки, конкуренты и предатели.|4
Нужна история про девочку, которую бросили родители в роддоме, а она выросла и стала министром здравоохранения и реформировала детские дома, и она говорит: «Я знаю, что значит быть брошенным, поэтому я не брошу ни одного ребёнка».|9
Хочется фильма с размахом, где армии сталкиваются в грандиозных битвах, а судьба мира решается в поединке героя с древним злом, пробудившимся после тысячелетнего сна.|10
Мечтаю о сюжете, где у героя есть всего несколько часов, чтобы предотвратить катастрофу, и каждая секунда на счету, а ошибки недопустимы.|7
Хочется фильма про группу туристов, которые заблудились в лесу и нашли избушку, где живёт старуха, которая угощает их чаем, и после чая они начинают видеть галлюцинации, а старуха превращается в монстра и говорит: «Вы мои гости, и вы останетесь здесь навсегда».|8
Хочется кино про библиотеку или архив, где хранятся запрещенные книги, и герой, случайно открыв одну из них, выпускает сущность или знание, которое начинает менять реальность вокруг него.|1
Мечтаю о сюжете, где герой пытается научиться танцевать для конкурса, но у него две левые ноги, и его партнерша — профессионал, который страдает от его попыток не наступить ей на ногу.|3
Нужна история про девочку, которая научилась читать по губам и стала переводчиком для глухих на телевидении, и миллионы глухих людей теперь могут понимать новости, а она говорит: «Я не спасаю жизни, я дарю информацию, а информация — это жизнь».|9
Мечтаю о сюжете, где мальчик с аутизмом, который не разговаривает, начинает писать картины, и его картины покупают за миллионы, а он молчит, потому что говорит красками, и его мать говорит: «Он нашёл свой язык».|9
Мечтаю о фильме, где группа музыкантов играет на инструментах, которые могут останавливать время, и они останавливают время, чтобы спасти город от падения, и пока время стоит, они успевают всех вывести, а потом отпускают время, и город падает, но никто не погибает.|10
Хочется чего-то, где любовь помогает героям изменить взгляд на жизнь: они учатся ценить моменты, прощать, и не бояться быть собой, даже если это страшно, и эта смелость сближает их ещё сильнее.|0
Ищу кино, где вся комедия строится на том, что герой забыл выключить микрофон на онлайн-конференции, и все коллеги слышат, как он ругается на кота, поет песни или разговаривает с мамой.|3
Ищу историю про дом с мрачной историей, где новые жильцы начинают слышать шаги на чердаке ночью, хотя живут там одни, и звуки становятся всё ближе к спальне.|8
Хочется сюжета про человека, который всю жизнь мечтал стать музыкантом, но стал бухгалтером, и в старости он берет в руки инструмент, понимая, что мечта умерла давно.|2
Хочется истории про семью, которая переезжает в дом у озера, и их дочь начинает разговаривать с водой, а потом вода начинает подниматься и затапливать дом только ночью, и они просыпаются в воде, а на поверхности плавают трупы рыбы с человеческими глазами.|8
Хочется истории, где расследование касается серии исчезновений в метро, и детектив находит заброшенную станцию, не отмеченную на схемах, где живут люди, выпавшие из времени.|1
Хочется сюжета, где детектив расследует серию краж со взломом, и понимает, что вор оставляет на местах послания, адресованные лично ему из прошлого.|4
Хочется истории о сироте, мечтающем об усыновлении, но сталкивающемся с отказами снова и снова, он замыкается в себе, защищая сердце от новой боли отвержения.|2
Хочется фильма, в котором герои оказываются в деревне, где никто не старше 30 лет, и они пытаются выяснить, куда деваются старики, сталкиваясь с культом вечной молодости, требующим жестоких жертв.|1
Хочется сюжета, где романтика помогает героям преодолеть прошлое: они не бегут от боли, а учатся доверять снова, потому что рядом есть тот, кто стоит того.|0
Нужна история про группу археологов, которые раскапывают древний город в джунглях Камбоджи, и во время раскопок они находят нетронутую гробницу, но открыть её можно только ценой жизни одного из членов экспедиции, и каждый должен решить, готов ли он пожертвовать собой ради науки.|11
Хочется истории про шеф-повара, который потерял звезду Мишлен, впал в депрессию, но нашел вдохновение в простой домашней еде и открыл ресторан мечты.|9
Мечтаю о фильме, где любовь — это не только радость, но и готовность пройти через трудности вместе, не теряя веры в отношения.|0
Нужна история о том, как в мире, где все животные разучились говорить, рождается щенок, который умеет говорить, и он идёт к королю, чтобы попросить его вернуть животным голос, и король сначала смеётся, но потом понимает, что без голоса животных мир осиротел.|10
Мечтаю о фильме, где старый китобой отправляется в своё последнее плавание на маленьком судне, чтобы найти кита-альбиноса, который когда-то перевернул его лодку и убил всю команду, и он хочет отомстить, но когда он находит кита, то понимает, что животное просто защищало своих детёнышей, и месть не имеет смысла.|11
Ищу кино про то, как группа детей находит волшебный мел, и они рисуют на асфальте свои мечты, и мечты оживают, и они играют с ними, но когда мел заканчивается, мечты исчезают, и дети плачут, потому что поняли, что мечты нужно не рисовать, а воплощать самим.|10
Хочется фильма про морских пехотинцев, штурмующих укрепления на скалистом побережье, где каждый метр подъема дается кровью.|5
Мечтаю о сюжете про отца-одиночку, который воспитывает дочь и пытается совмещать роль родителя, добытчика и друга, совершая ошибки, но всегда стараясь стать лучше.|6
Нужен фильм про женщину, которая работает ночным сторожем в музее восковых фигур, и однажды она замечает, что фигуры меняют позы по ночам, а потом одна из них исчезает, и на её месте находят тело пропавшего без вести человека, и оказывается, что фигуры — это застывшие люди, которых убил скульптор.|8
Ищу фильм, в котором любовь — это не только эмоции, но и действия: готовность быть рядом, слушать, поддерживать, даже когда это требует усилий.|0
Нужна история о том, как в мире, где все дома построены из песка, одна девочка строит дом из камня, и все смеются над ней, но когда приходит ураган, все песчаные дома рушатся, а её каменный дом остаётся, и люди прячутся в нём, и благодарят её за мудрость.|10
Мечтаю о сюжете, где прокурор пытается осудить главу мафии, но свидетели один за другим исчезают или меняют показания, и прокурор понимает, что в деле замешаны его коллеги.|4
Настроение такое, что хочется чего-то про подпольные бои на ножах, где герой должен выиграть турнир, чтобы оплатить долг отца, и каждый поединок может стать смертельным.|4
Ищу кино, где юмор строится на недоразумениях с языком: турист пытается объяснить, что у него аллергия, а ему приносят блюдо из этого самого аллергена, и начинается паника.|3
Хочется истории про водителя грузовика, везущего топливо для танков на передовую, и его рейсы по дороге смерти, обстреливаемой со всех сторон.|5
Мечтаю о сюжете, где женщина просыпается в больнице и не помнит, как туда попала, а медсёстры говорят ей, что она была в коме три года, и когда она пытается встать, её тело не слушается, и она понимает, что она не в своём теле, а в теле убийцы, который заснул, и теперь она застряла в нём навсегда.|8
Хочется сюжета, где в мире, где все зеркала разбиты, одна девушка склеивает осколки и видит в них не себя, а свою судьбу, и она идёт по этой судьбе, но в конце понимает, что судьба — это не то, что написано в зеркале, а то, что она выбирает сама.|10
Хочется фильма про жестокую войну кланов, где каждый выстрел имеет последствия, а предательство становится единственным способом выжить в этом безжалостном мире.|4
Хочется фильма про робота, который запрограммирован быть идеальным дворецким, но из-за сбоя начинает интерпретировать команды буквально и хамить хозяевам с британским акцентом.|3
Ищу фильм, где любовь проверяется не драмой, а повседневностью: умением радоваться мелочам, поддерживать, когда всё идёт не по плану, и находить радость в простых моментах, которые и составляют жизнь.|0
Хочется сюжета, где детектив расследует убийство журналиста, писавшего о коррупции, и находит дневник с именами всех замешанных чиновников.|4
Хочется истории о том, как трудно простить себя за ошибку, совершенную в молодости, и герой несет это бремя через decades, изолируя себя от счастья, считая, что не заслужил его.|2
Хочется кино про экспедицию в Антарктиду или Арктику, где герои ищут затерянный город или редкий минерал, борясь с холодом и дикой природой.|11
Нужна история про группу студентов, которые на спор отправляются в заброшенную больницу за городом, и там они не находят призраков, а натыкаются на архив, в котором хранятся истории пациентов, и эти истории переворачивают их представление о том, что значит быть человеком.|11
На душе тоскливо, и хочется посмотреть драму о человеке с амнезией, пытающемся восстановить прошлое, лица знакомы, но имен нет, страх никогда не узнать себя снова.|2
Хочется кино про школу или университет, где учителя и студенты ведут себя как дети, а дисциплина отсутствует напрочь, создавая атмосферу полного хаоса и веселья.|3
Ищу кино, где герой прячется в шкафу, и видит глаза убийцы через замочную скважину, и молит Бога, чтобы тот не заметил тени от его дыхания.|7
Хочется кино про связиста, который должен починить линию связи под обстрелом, чтобы вызвать артиллерийскую поддержку, и его самопожертвование спасает весь батальон.|5
Хочется фильма про путешествие автостопом через Европу, где герои зависят от доброты незнакомцев, ночуют в стогах сена и открывают настоящую свободу.|11
Хочется фильма про парня, который работает в похоронном бюро и однажды ночью слышит стук изнутри гроба, и когда он открывает гроб, покойник садится и говорит: «Я не умер, меня похоронили заживо, и теперь я буду забирать вас по одному».|8
Настроение требует эпопеи про юного героя, который получает меч, который может разрубить любую ложь, и он идёт к королю и разрубает его ложь, и король падает мёртвым, и начинается гражданская война, и герой понимает, что правда не всегда лучше лжи, и уходит в монастырь.|10
Нужен фильм про девушку, которая потеряла голос в 20 лет, но стала писательницей и написала 50 книг, и она говорит: «Мой голос ушёл, но мои слова остались на бумаге, и они будут жить вечно».|9
Мечтаю о сюжете, где герой находит старый компас, который всегда указывает на ближайший холодильник, и использует его, чтобы находить еду в незнакомых городах.|3
Ищу фильм, где герой пытается сделать селфи с знаменитостью, но постоянно попадает в кадр лишние люди, птицы или мусор, и его фото становятся вирусными как мем о неудаче.|3
Ищу кино про то, как в мире, где все краски потускнели, одна художница находит красный цвет, и она рисует им закат, и люди видят красоту и начинают искать другие цвета, и мир снова становится цветным, а художницу коронуют как королеву красок.|10
Хочется кино про врачей скорой помощи или терапевтов в поликлинике, где каждый день — это новые истории людей, их боли, надежды и благодарности за простое внимание.|6
Хочется эпопеи про кругосветное путешествие на яхте, где капитан — женщина, которая пытается доказать всему миру, что она достойна этого звания, а команда — сборище скептиков, которые не верят в её способности, пока шторм не показывает, кто чего стоит.|11
Настроение такое, что хочется чего-то про шпионов и двойных агентов, где никто не тот, за кого себя выдает, а каждое слово может быть ловушкой, а каждый союз — временным перемирием перед ударом в спину.|1
Хочется фильма про кота, который научился нажимать кнопки на пульте, и теперь переключает каналы на самые скучные программы, заставляя хозяев смотреть новости о экономике.|3
Хочется сюжета, который показывает хрупкость человеческих отношений, где одно неверное слово может разрушить годы доверия, и герои пытаются склеить разбитое, но швы остаются видны.|2
Мечтаю о сюжете, где герои возвращаются к месту первой любви, и оно оказывается заброшенным, символизируя конец их чувств и начало новой, одинокой главы в жизни.|2
Настроение такое, что хочется включить историю о двух людях, которые, несмотря на разный жизненный опыт и характеры, находят общий язык и учатся строить отношения на взаимном уважении.|0
